id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;nom_reservatorio;num_ordemcs;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaooutrasestruturas;val_vazaodefluente;val_vazaotransferida;val_vazaonatural;val_vazaoartificial;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo;id_reservatorio
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;CAMARGOS;31;1;2017-03-02;907.48000000;885.80000000;48.35000000;119.00000000;144.00000000;0E-8;;144.00000000;;119.95000000;;119.95000000;0.34100000;0.28250000;GRCAMA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;ITUTINGA;32;2;2017-03-02;885.81000000;857.13000000;;153.00000000;152.00000000;0E-8;;152.00000000;;119.95000000;;0E-8;;;GRITUT
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;FUNIL-MG;33;4;2017-03-02;807.83000000;767.45000000;;235.94000000;232.00000000;0E-8;;232.00000000;;255.10000000;;140.27000000;0.27100000;1.39750000;GRFUNI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;FURNAS;34;6;2017-03-02;760.53000000;671.24000000;46.79000000;704.00000000;704.00000000;0E-8;0E-8;704.00000000;0E-8;651.16000000;;433.94000000;4.87900000;5.87750000;GRFURN
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;M. MORAES;35;7;2017-03-02;662.89000000;622.16000000;69.70000000;475.91000000;924.00000000;0E-8;0E-8;924.00000000;0E-8;603.25000000;;93.99000000;0.81900000;6.69000000;GRMMOR
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;L. C. BARRETO;36;8;2017-03-02;620.35000000;559.02000000;;944.04000000;1543.00000000;0E-8;0E-8;1543.00000000;0E-8;600.43000000;;21.69000000;0.19300000;6.79820000;GRLCBA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;JAGUARA;37;9;2017-03-02;558.15000000;513.67000000;;1522.75000000;1026.00000000;278.00000000;;1304.00000000;;594.22000000;;8.98000000;0.13800000;6.88710000;GRJAGU
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;IGARAPAVA;38;10;2017-03-02;512.17000000;495.25000000;;1354.63000000;1261.00000000;0E-8;0E-8;1261.00000000;;592.12000000;;25.68000000;0.28900000;7.07210000;GRIGAR
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;VOLTA GRANDE;39;11;2017-03-02;494.10000000;466.93000000;;1411.57000000;1388.00000000;0E-8;;1389.00000000;;621.81000000;;57.34000000;1.15700000;7.83680000;GRVGRA
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;P. COLOMBIA;40;12;2017-03-02;467.12000000;444.01000000;;1459.30000000;1099.00000000;0E-8;0E-8;1099.00000000;0E-8;754.58000000;;152.39000000;0.95100000;11.11820000;GRPCOL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;CACONDE;41;14;2017-03-02;851.50000000;750.60000000;79.78000000;70.48000000;39.00000000;0E-8;;39.00000000;0E-8;67.43000000;;67.43000000;0.23100000;0.45570000;PDCACO
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;E. DA CUNHA;42;15;2017-03-02;664.32000000;575.93000000;;74.15000000;64.00000000;12.00000000;;76.00000000;0E-8;106.60000000;;42.57000000;0.00700000;1.13430000;PDECUN
SE;Sudeste/Centro-Oeste;Fio dagua;GRANDE;PARANA;LIMOEIRO;43;16;2017-03-02;572.43000000;546.64000000;;66.32000000;61.00000000;0E-8;;61.00000000;0E-8;106.94000000;;1.60000000;;;PDLIMO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;MARIMBONDO;44;17;2017-03-02;442.14000000;381.98000000;68.29000000;1567.30000000;1396.00000000;0E-8;0E-8;1396.00000000;0E-8;1206.07000000;;399.77000000;2.76500000;26.34000000;GRMARI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;GRANDE;PARANA;A. VERMELHA;45;18;2017-03-02;380.54000000;326.88000000;67.29000000;1727.72000000;1393.00000000;0E-8;0E-8;1393.00000000;0E-8;1480.55000000;;324.04000000;5.30200000;28.94640000;GRAGVL
SE;Sudeste/Centro-Oeste;Fio dagua;ITABAPOANA;SUDESTE;ROSAL;65;217;2017-03-02;555.00000000;360.12000000;;16.77000000;14.00000000;0E-8;2.00000000;17.00000000;;16.91000000;;16.91000000;0.01400000;0.12930000;ITRSL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;JEQUITINHONHA;SUDESTE;IRAPE;66;148;2017-03-02;482.67000000;330.58000000;22.19000000;132.56000000;49.00000000;0E-8;;49.00000000;;121.01000000;;121.01000000;0.51300000;0.23930000;JEIRAP
SE;Sudeste/Centro-Oeste;Fio dagua;MUCURI;SUDESTE;STA.CLARA-MG;76;283;2017-03-02;84.87000000;32.50000000;;23.05000000;0E-8;7.00000000;1.00000000;8.00000000;0E-8;23.96000000;;23.96000000;0.03800000;0.87360000;MUSCLA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;PARAIBUNA;79;121;2017-03-02;707.88000000;624.74000000;62.16000000;53.64000000;19.00000000;0E-8;0E-8;19.00000000;;53.23000000;;53.23000000;-0.54600000;0.13000000;PBPARA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;SANTA BRANCA;80;122;2017-03-02;610.18000000;575.71000000;21.27000000;41.46000000;32.00000000;0E-8;;32.00000000;;63.41000000;;11.83000000;-0.01400000;0.15000000;PBSTAB
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;JAGUARI;81;120;2017-03-02;617.00000000;556.00000000;61.88000000;36.37000000;5.00000000;0E-8;0E-8;5.00000000;116.00000000;36.30000000;;36.30000000;-0.16500000;0.10000000;PBJAGU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAIBA DO SUL;SUDESTE;FUNIL;82;123;2017-03-02;456.74000000;394.67000000;46.08000000;144.62000000;207.00000000;0E-8;0E-8;207.00000000;0E-8;186.42000000;;122.63000000;-0.28300000;5.41290000;PBFUNI
SE;Sudeste/Centro-Oeste;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;SUDESTE;SANTA CECILIA;83;125;2017-03-02;352.21000000;349.05000000;;193.27000000;;72.00000000;;72.00000000;134.00000000;236.18000000;;49.86000000;-0.00200000;6.00820000;PBSTAC
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;PICADA;84;126;2017-03-02;658.87000000;526.28000000;;30.22000000;32.00000000;0E-8;1.00000000;33.00000000;;30.27000000;;30.27000000;-0.00600000;0.05460000;PBPCDA
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;SOBRAGI;85;127;2017-03-02;437.35000000;355.71000000;;64.12000000;58.00000000;5.00000000;2.00000000;64.00000000;;58.21000000;;26.88000000;-0.00100000;0.74390000;PUSOBR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;ANTA;86;128;2017-03-02;251.33000000;232.00000000;83.00000000;333.00000000;0E-8;178.00000000;0E-8;178.00000000;161.00000000;412.28000000;254.98000000;152.66000000;;7.69000000;PBANTA
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;SIMPLICIO;87;129;2017-03-02;248.47000000;139.17000000;;160.09000000;175.00000000;0E-8;0E-8;175.00000000;0E-8;0E-8;161.00000000;0E-8;;;PBUSSI
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;ILHA POMBOS;88;130;2017-03-02;138.20000000;106.91000000;;397.87000000;429.00000000;0E-8;;429.00000000;;462.82000000;305.52000000;63.09000000;0.04500000;7.84390000;PBILHP
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;SANTANA;89;181;2017-03-02;363.32000000;;84.59000000;11.81000000;;0E-8;;0E-8;;11.12000000;149.71000000;3.53000000;;;RPSANT
SE;Sudeste/Centro-Oeste;Reservatório Com Usina de Bombeamento;PARAIBA DO SUL;SUDESTE;VIGARIO;90;182;2017-03-02;398.59000000;362.81000000;;123.00000000;;0E-8;;109.00000000;;0E-8;149.71000000;;;0E-8;PBVIG
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;NILO PEÇANHA;91;131;2017-03-02;;;;94.00000000;94.00000000;;;94.00000000;;3.08000000;144.00000000;;;0.02000000;RLNPEC
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;TOCOS;92;180;2017-03-02;442.54000000;;15.59000000;6.14000000;;0E-8;0E-8;6.14000000;6.24000000;7.58000000;;7.58000000;;0.03000000;RPTOCO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;PARAIBA DO SUL;SUDESTE;LAJES;93;124;2017-03-02;412.61000000;;84.31000000;11.02000000;;0E-8;;11.02000000;-6.00000000;3.08000000;10.67000000;3.08000000;-0.28600000;0.02000000;RLLAJE
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;FONTES;94;132;2017-03-02;;;;11.02000000;33.00000000;;;33.00000000;;3.08000000;16.38000000;;;0.02000000;RLFONT
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;PEREIRA PASSOS;95;133;2017-03-02;86.08000000;47.78000000;;11.02000000;122.00000000;0E-8;;122.00000000;;3.08000000;160.38000000;;0E-8;0.03000000;RLPPAS
SE;Sudeste/Centro-Oeste;Fio dagua;PARAIBA DO SUL;SUDESTE;BARRA BRAUNA;96;185;2017-03-02;;;;;;;;;;50.70000076;;;;;PBBBRA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;BATALHA;106;20;2017-03-02;795.07000000;754.97000000;55.93000000;121.92000000;52.00000000;0E-8;0E-8;52.00000000;0E-8;95.33000000;;95.33000000;1.06000000;0.89070000;PNUSBL
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;S.DO FACÃO;107;21;2017-03-02;740.14000000;674.00000000;24.03000000;128.23000000;59.00000000;0E-8;11.00000000;70.00000000;;150.96000000;;59.68000000;0.80500000;1.27210000;PNUHSF
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;EMBORCAÇÃO;108;24;2017-03-02;638.22000000;520.72000000;37.10000000;310.71000000;343.00000000;0E-8;;343.00000000;;397.03000000;;256.00000000;1.06100000;3.57890000;PREMBO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;NOVA PONTE;109;25;2017-03-02;793.39000000;696.73000000;31.19000000;209.85000000;372.00000000;0E-8;;372.00000000;;227.67000000;;227.67000000;1.39900000;1.42540000;PRNPON
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;MIRANDA;110;26;2017-03-02;694.36000000;624.63000000;44.26000000;417.32000000;451.00000000;0E-8;;451.00000000;;239.93000000;;13.74000000;0.21400000;1.57110000;ARMIRA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;C.BRANCO-1;111;27;2017-03-02;623.80000000;565.51000000;71.00000000;456.78000000;421.00000000;0E-8;8.00000000;429.00000000;;240.92000000;;1.72000000;0.11200000;1.89390000;PNCPB1
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;C.BRANCO-2;112;28;2017-03-02;564.90000000;518.46000000;;442.52000000;468.00000000;0E-8;;468.00000000;;243.11000000;;4.12000000;0.19400000;2.66180000;PNCPB2
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA-4;113;29;2017-03-02;839.64000000;770.04000000;44.78000000;128.88000000;0E-8;16.00000000;;16.00000000;;107.51000000;;107.51000000;0.95800000;0.73140000;PNUCB4
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA-3;114;203;2017-03-02;769.49000000;729.43000000;34.46000000;28.29000000;0E-8;21.00000000;;21.00000000;0E-8;147.26000000;;26.35000000;0.44400000;0.90110000;PNUCB3
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CORUMBA;115;30;2017-03-02;588.71000000;516.15000000;66.00000000;261.08000000;284.00000000;0E-8;0E-8;284.00000000;0E-8;397.09000000;;237.11000000;0.18200000;2.26360000;COCORU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;ITUMBIARA;116;31;2017-03-02;503.28000000;434.29000000;22.45000000;1200.48000000;819.00000000;0E-8;0E-8;819.00000000;0E-8;1318.04000000;;324.00000000;1.37900000;14.51640000;PRITUM
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;C. DOURADA;117;32;2017-03-02;430.64000000;397.26000000;;942.13000000;950.00000000;0E-8;;950.00000000;;1374.18000000;;73.57000000;0.37400000;14.86250000;PRCDOU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;SÃO SIMÃO;118;33;2017-03-02;397.65000000;326.73000000;65.00000000;1847.81000000;1783.00000000;0E-8;;1783.00000000;;2342.02000000;;1013.35000000;3.93700000;24.09680000;PRSSIM
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;CACU;119;311;2017-03-02;477.01000000;449.54000000;100.52000000;410.61000000;252.00000000;149.00000000;0E-8;401.00000000;0E-8;371.99000000;;371.99000000;0.07900000;0.38680000;PNCACU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;B.COQUEIROS;120;312;2017-03-02;447.38000000;411.06000000;;398.47000000;274.00000000;0E-8;0E-8;274.00000000;0E-8;397.63000000;;15.26000000;0.13000000;0.41140000;PNUHBC
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;FOZ DO RIO CLARO;121;315;2017-03-02;353.54000000;326.87000000;;283.54000000;279.00000000;0E-8;0E-8;279.00000000;0E-8;436.70000000;;26.71000000;-0.00400000;0.45680000;PNUFRC
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;SALTO;122;262;2017-03-02;446.66000000;396.03000000;;327.07000000;256.00000000;78.00000000;0E-8;334.00000000;0E-8;312.64000000;;312.64000000;0.47100000;0.25460000;PNST
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAIBA;PARANA;S.R.VERDINHO;123;241;2017-03-02;370.50000000;327.35000000;;355.43000000;239.00000000;91.00000000;;330.00000000;0E-8;360.18000000;;27.77000000;0.30100000;0.28460000;PNSV
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAIBA;PARANA;ESPORA;124;290;2017-03-02;583.38000000;531.25000000;97.61000000;94.51000000;76.00000000;9.00000000;0E-8;85.00000000;0E-8;96.64000000;;96.64000000;0.17100000;0.07000000;PNUHES
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANA;JURUMIRIM;128;47;2017-03-02;566.28000000;532.51000000;76.47000000;268.61000000;317.00000000;0E-8;0E-8;317.00000000;0E-8;263.98000000;;263.98000000;5.44900000;0.97000000;PPJURU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;PIRAJU;129;48;2017-03-02;531.50000000;506.16000000;;320.00000000;319.00000000;0E-8;1.00000000;320.00000000;0E-8;272.39000000;;5.62000000;0.16500000;1.02000000;PPPJU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANA;CHAVANTES;131;49;2017-03-02;470.62000000;399.56000000;57.86000000;424.93000000;591.00000000;0E-8;0E-8;591.00000000;0E-8;392.91000000;;116.63000000;3.99500000;1.60610000;PPCHAV
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;OURINHOS;132;249;2017-03-02;398.00000000;387.30000000;;527.00000000;382.00000000;144.00000000;2.00000000;527.00000000;0E-8;401.38000000;;8.25000000;0.05200000;1.62610000;PPORI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;SALTO GRANDE CS;133;50;2017-03-02;384.15000000;367.09000000;;761.19000000;502.00000000;245.00000000;0E-8;748.00000000;0E-8;608.43000000;;206.96000000;0.13800000;2.50680000;PPSGCS
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;CANOAS II;134;51;2017-03-02;365.89000000;351.96000000;;753.02000000;554.00000000;218.00000000;0E-8;772.00000000;0E-8;625.23000000;;16.23000000;0.28600000;2.61210000;PPCNO2
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;CANOAS I;135;52;2017-03-02;350.90000000;334.78000000;;845.00000000;544.00000000;301.00000000;0E-8;845.00000000;0E-8;660.42000000;;34.58000000;0.35800000;2.82290000;PPCNO1
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANAPANEMA;PARANA;CAPIVARA;137;61;2017-03-02;332.19000000;285.23000000;82.50000000;1562.94000000;1057.00000000;692.00000000;0E-8;1748.00000000;0E-8;1241.64000000;;364.39000000;6.25000000;7.04430000;PPCAPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;TAQUARUÇU;138;62;2017-03-02;283.47000000;259.45000000;;1772.10000000;1739.00000000;0E-8;0E-8;1739.00000000;0E-8;1295.09000000;;49.66000000;0.86800000;7.33960000;PPTAQU
SE;Sudeste/Centro-Oeste;Fio dagua;PARANAPANEMA;PARANA;ROSANA;139;63;2017-03-02;257.59000000;237.68000000;;1817.90000000;1867.00000000;0E-8;0E-8;1867.00000000;0E-8;1415.13000000;;116.43000000;2.19000000;9.14570000;PPROSA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARANA;PARANA;I. SOLTEIRA;142;34;2017-03-02;326.48000000;281.26000000;67.80000000;3775.00000000;4552.00000000;0E-8;0E-8;4552.00000000;-116.00000000;5149.19000000;;698.57000000;14.90800000;56.18390000;PNISOL
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;JUPIA;143;45;2017-03-02;279.76000000;259.04000000;;6328.07000000;6464.00000000;0E-8;14.00000000;6479.00000000;;6568.44000000;6511.68000000;536.58000000;4.73000000;108.09070000;PNJUPI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;SAO DOMINGOS;144;153;2017-03-02;0E-8;;;172.00000000;;172.00000000;;0E-8;;172.00000000;;172.00000000;;;PNUHSD
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;PARANA;PORTO PRIMAVERA;145;46;2017-03-02;257.28000000;237.82000000;;6718.73000000;7435.00000000;0E-8;4.00000000;7439.00000000;;6635.43000000;6578.67000000;1047.43994141;19.57000000;116.72040000;PNPPRI
SE;Sudeste/Centro-Oeste;Fio dagua;PARANA;ITAIPU;ITAIPU;146;66;2017-03-02;219.03000000;;;8732.13000000;10679.00000000;0E-8;;10679.00000000;;10251.24000000;10028.71000000;2350.71997070;21.18100000;134.13860000;PNITAI
SE;Sudeste/Centro-Oeste;Reservatório com Usina;PARAGUAI;SUDESTE;MANSO;155;278;2017-03-02;285.91000000;225.45000000;86.75000000;1028.16000000;246.00000000;12.00000000;0E-8;258.00000000;0E-8;1033.81000000;;1033.81000000;5.45700000;0.19000000;PYUSMS
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;PONTE DE PEDRA;156;281;2017-03-02;395.75000000;151.93000000;;100.80000000;78.00000000;14.00000000;;92.00000000;;100.83000000;;100.83000000;0.11900000;0.22500000;PYPP
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA I;157;304;2017-03-02;412.03000000;320.21000000;;83.50000000;40.00000000;0E-8;42.00000000;82.00000000;;83.70000000;;83.70000000;0.00900000;0.19000000;PYUIQ
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;ITIQUIRA II;158;305;2017-03-02;320.15000000;181.36000000;;83.50000000;72.00000000;0E-8;;72.00000000;;83.70000000;;0E-8;0E-8;;PYUIQ2
SE;Sudeste/Centro-Oeste;Fio dagua;PARAGUAI;SUDESTE;JAURU;159;195;2017-03-02;354.81000000;249.21000000;;81.74000000;79.00000000;0E-8;1.00000000;80.00000000;0E-8;91.01000000;;91.01000000;0.01700000;0.08000000;PYUJAU
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;RETIRO BAIXO;172;155;2017-03-02;614.41000000;577.00000000;19.46000000;55.70000000;0E-8;28.00000000;0E-8;28.00000000;0E-8;57.53000000;;57.53000000;-0.01900000;2.03790000;SFUHRB
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;TRÊS MARIAS;173;156;2017-03-02;559.73000000;515.24000000;32.73000000;262.44000000;193.00000000;0E-8;;193.00000000;;265.91000000;;213.19000000;3.22200000;7.22180000;SFTMAR
SE;Sudeste/Centro-Oeste;Reservatório com Usina;SAO FRANCISCO;SUDESTE;QUEIMADO;174;162;2017-03-02;822.67000000;637.59000000;50.91000000;40.48000000;7.00000000;0E-8;2.00000000;9.00000000;;38.77000000;;38.77000000;0.19100000;0.39890000;SFQMDO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;PONTE NOVA;182;105;2017-03-02;762.07000000;;37.41000000;5.00000000;;0E-8;;5.00000000;;4.55000000;;4.55000000;0.00900000;3.81000000;TIPONO
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;BILLINGS;183;118;2017-03-02;744.96000000;;84.13000000;56.14000000;;0E-8;;22.00000000;;30.72000000;56.76000000;30.72000000;0.86300000;7.83000000;CBBILL
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;SUDESTE;GUARAPIRANGA;184;117;2017-03-02;735.09000000;;78.88000000;9.26000000;;0E-8;;15.00000000;;21.92000000;;21.92000000;0.25800000;10.26000000;GPGUAR
SE;Sudeste/Centro-Oeste;Reservatório sem usina;TIETE;PARANA;EDGARD SOUZA;185;107;2017-03-02;711.70000000;;43.63000000;95.00000000;;94.00000000;;94.00000000;;34.27000000;;95.01100000;0.01100000;;TIEDSO
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;B. BONITA;186;37;2017-03-02;450.90000000;427.60000000;92.87000000;434.33000000;365.00000000;0E-8;;365.00000000;0E-8;483.60000000;435.32000000;401.51000000;2.98100000;43.51540000;TIBONI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;BARIRI;187;38;2017-03-02;427.26000000;404.69000000;;373.45000000;458.00000000;0E-8;;459.00000000;0E-8;539.26000000;489.75000000;63.67000000;0.61700000;45.13890000;TIBARI
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;IBITINGA;188;39;2017-03-02;403.81000000;383.22000000;;596.51000000;505.00000000;0E-8;;506.00000000;0E-8;657.34000000;606.60000000;122.50000000;1.14200000;47.11680000;TIIBIT
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;PROMISSÃO;189;40;2017-03-02;383.27000000;357.66000000;82.02000000;540.00000000;539.00000000;0E-8;;540.00000000;0E-8;828.42000000;770.98000000;154.46000000;5.59500000;48.19790000;TIPROM
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;PARANA;N. AVANHANDAVA;190;42;2017-03-02;357.61000000;326.54000000;;666.74000000;551.00000000;0E-8;;551.00000000;0E-8;896.94000000;830.29000000;60.97000000;2.41000000;49.19570000;TINAVA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TIETE;PARANA;TRÊS IRMÃOS;191;43;2017-03-02;326.48000000;280.39000000;67.54000000;1131.13000000;1181.00000000;0E-8;;1181.00000000;116.00000000;834.30000000;777.53000000;44.59000000;9.61100000;50.41750000;TITIRM
SE;Sudeste/Centro-Oeste;Fio dagua;TIETE;SUDESTE;HENRY BORDEN;192;119;2017-03-02;727.26000000;0.84000000;;67.00000000;18.00000000;0E-8;;18.00000000;;0E-8;63.73000000;0E-8;0E-8;;GPHBOR
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TOCANTINS;SUDESTE;SERRA DA MESA;206;251;2017-03-02;426.98000000;334.91000000;12.38000000;666.39000000;315.00000000;0E-8;0E-8;315.00000000;0E-8;658.75000000;;658.75000000;2.20100000;4.83390000;TOSMES
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;CANA BRAVA;207;252;2017-03-02;332.10000000;287.79000000;;427.24000000;474.00000000;0E-8;;474.00000000;;730.90000000;;71.97000000;0.47600000;4.92390000;TOUHCB
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;SAO SALVADOR;208;253;2017-03-02;286.83000000;262.00000000;;523.17000000;537.00000000;0E-8;;537.00000000;;796.30000000;;70.91000000;0.27900000;5.03860000;TOUHSA
SE;Sudeste/Centro-Oeste;Reservatório com Usina;TOCANTINS;SUDESTE;PEIXE ANGICAL;209;257;2017-03-02;261.83000000;234.76000000;39.56000000;1164.58000000;925.00000000;0E-8;0E-8;925.00000000;0E-8;1340.91000000;;559.56000000;0.85700000;6.73430000;TOUHPA
SE;Sudeste/Centro-Oeste;Fio dagua;TOCANTINS;SUDESTE;LAJEADO;210;261;2017-03-02;211.78000000;175.85000000;;1232.70000000;1718.00000000;0E-8;;1718.00000000;;1766.71000000;;587.46000000;2.59500000;8.50290000;TOLAJ
S;Sul;Reservatório com Usina;CAPIVARI;SUL;G. P. SOUZA;21;115;2017-03-02;837.24000000;;48.67000000;31.00000000;38.00000000;0E-8;0E-8;37.48000000;;31.07000000;;31.07000000;0.02000000;0.05000000;CASPSO
S;Sul;Fio dagua;ITAJAI;SUL;SALTO PILAO;46;215;2017-03-02;318.88000000;113.33000000;;70.99000000;63.00000000;0E-8;8.00000000;71.00000000;0E-8;71.21000000;;71.21000000;0E-8;0.22000000;IAUHSP
S;Sul;Reservatório com Usina;IGUACU;SUL;G. B. MUNHOZ;47;74;2017-03-02;725.61000000;604.98000000;50.84000000;718.58000000;957.00000000;0E-8;0E-8;956.77000000;;639.01000000;;639.01000000;1.14400000;5.60570000;IGGBMU
S;Sul;Reservatório com Usina;IGUACU;SUL;SEGREDO;48;76;2017-03-02;604.67000000;496.16000000;52.45000000;1306.09000000;1315.00000000;0E-8;0E-8;1315.00000000;-158.00000000;786.85000000;924.75000000;175.41000000;1.18900000;5.67570000;IGSEGR
S;Sul;Reservatório com Usina;IGUACU;SUL;SANTA CLARA-PR;49;71;2017-03-02;797.45000000;707.26000000;49.15000000;106.57000000;146.00000000;0E-8;7.00000000;153.21000000;;107.13000000;;107.13000000;0.18000000;0.38000000;IGSCL
S;Sul;Fio dagua;IGUACU;SUL;FUNDÃO;50;72;2017-03-02;705.40000000;609.90000000;;151.66000000;144.00000000;0E-8;7.00000000;151.31000000;;114.60000000;;8.51000000;0.03200000;0.38000000;IGFND
S;Sul;Reservatório sem usina;IGUACU;SUL;JORDÃO;51;73;2017-03-02;609.80000000;538.40000000;97.38000000;177.61000000;0E-8;0E-8;11.00000000;10.70000000;158.00000000;147.91000000;10.00000000;34.25000000;0.01600000;0.39000000;JDJORD
S;Sul;Reservatório com Usina;IGUACU;SUL;SALTO SANTIAGO;52;77;2017-03-02;496.29000000;398.00000000;54.95000000;1401.40000000;1140.00000000;383.00000000;;1522.00000000;;1052.88000000;;138.24000000;2.68900000;6.32040000;IGSSAN
